Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Korea, Rep.",KOR,2006,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0.001
"Korea, Rep.",KOR,2005,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0.00158
"Korea, Rep.",KOR,2004,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0.00126
"Korea, Rep.",KOR,2003,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0.00761
"Korea, Rep.",KOR,2002,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,2001,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,2000,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1999,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1998,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1997,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1994,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1993,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1992,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1991,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1990,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1989,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1988,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1987,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1986,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1985,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1984,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1983,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1982,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1981,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1979,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1978,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1977,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1976,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1975,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1974,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1973,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1972,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0
"Korea, Rep.",KOR,1971,"Repetition rate in Grade 2 of primary education, female (%)",UIS.REPR.1.G2.F,0.08019
"Korea, Rep.",KOR,2017,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00313
"Korea, Rep.",KOR,2016,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00342
"Korea, Rep.",KOR,2015,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00162
"Korea, Rep.",KOR,2014,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00221
"Korea, Rep.",KOR,2013,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00228
"Korea, Rep.",KOR,2012,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00295
"Korea, Rep.",KOR,2011,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00121
"Korea, Rep.",KOR,2010,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00041
"Korea, Rep.",KOR,2009,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00036
"Korea, Rep.",KOR,2008,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00031
"Korea, Rep.",KOR,2007,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00095
"Korea, Rep.",KOR,2006,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00183
"Korea, Rep.",KOR,2005,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00292
"Korea, Rep.",KOR,2004,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00113
"Korea, Rep.",KOR,2003,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.00298
"Korea, Rep.",KOR,2002,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,2001,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,2000,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1999,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1998,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1997,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1994,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1993,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1992,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1991,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1990,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1989,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1988,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1987,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1986,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1985,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1984,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1983,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1982,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1981,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1979,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1978,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1977,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1976,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1975,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1974,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1973,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1972,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0
"Korea, Rep.",KOR,1971,"Repetition rate in Grade 2 of primary education, male (%)",UIS.REPR.1.G2.M,0.09228
"Korea, Rep.",KOR,2017,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00199
"Korea, Rep.",KOR,2016,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00209
"Korea, Rep.",KOR,2015,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.0039
"Korea, Rep.",KOR,2014,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00166
"Korea, Rep.",KOR,2013,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00153
"Korea, Rep.",KOR,2012,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00294
"Korea, Rep.",KOR,2011,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00043
"Korea, Rep.",KOR,2010,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00168
"Korea, Rep.",KOR,2009,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00148
"Korea, Rep.",KOR,2008,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.001
"Korea, Rep.",KOR,2007,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00112
"Korea, Rep.",KOR,2006,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00152
"Korea, Rep.",KOR,2005,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00209
"Korea, Rep.",KOR,2004,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00072
"Korea, Rep.",KOR,2003,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.00172
"Korea, Rep.",KOR,2002,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,2001,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,2000,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1999,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1998,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1997,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1996,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1994,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1993,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1992,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1991,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1990,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1989,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1988,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1987,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1986,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1985,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1984,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1983,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1982,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1981,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1979,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1978,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1977,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1976,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1975,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1974,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1973,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1972,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0
"Korea, Rep.",KOR,1971,"Repetition rate in Grade 3 of primary education, both sexes (%)",UIS.REPR.1.G3,0.06772
"Korea, Rep.",KOR,2017,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00273
"Korea, Rep.",KOR,2016,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00172
"Korea, Rep.",KOR,2015,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00475
"Korea, Rep.",KOR,2014,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00049
"Korea, Rep.",KOR,2013,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00046
"Korea, Rep.",KOR,2012,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00439
"Korea, Rep.",KOR,2011,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,2010,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00156
"Korea, Rep.",KOR,2009,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00069
"Korea, Rep.",KOR,2008,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.0007
"Korea, Rep.",KOR,2007,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00034
"Korea, Rep.",KOR,2006,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00063
"Korea, Rep.",KOR,2005,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00253
"Korea, Rep.",KOR,2004,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00061
"Korea, Rep.",KOR,2003,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.00092
"Korea, Rep.",KOR,2002,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,2001,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,2000,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1999,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1998,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1997,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1994,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1993,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1992,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1991,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1990,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1989,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1988,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1987,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1986,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1985,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1984,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1983,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1982,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1981,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1979,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1978,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1977,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1976,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1975,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1974,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1973,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1972,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0
"Korea, Rep.",KOR,1971,"Repetition rate in Grade 3 of primary education, female (%)",UIS.REPR.1.G3.F,0.06449
"Korea, Rep.",KOR,2017,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00128
"Korea, Rep.",KOR,2016,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00244
"Korea, Rep.",KOR,2015,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.0031
"Korea, Rep.",KOR,2014,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00274
"Korea, Rep.",KOR,2013,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00253
"Korea, Rep.",KOR,2012,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00161
"Korea, Rep.",KOR,2011,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00082
"Korea, Rep.",KOR,2010,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00179
"Korea, Rep.",KOR,2009,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.0022
"Korea, Rep.",KOR,2008,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00127
"Korea, Rep.",KOR,2007,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00183
"Korea, Rep.",KOR,2006,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00234
"Korea, Rep.",KOR,2005,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.0017
"Korea, Rep.",KOR,2004,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00082
"Korea, Rep.",KOR,2003,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.00242
"Korea, Rep.",KOR,2002,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,2001,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,2000,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1999,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1998,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1997,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1994,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1993,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1992,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1991,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1990,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1989,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1988,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1987,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1986,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1985,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1984,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1983,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1982,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1981,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1979,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1978,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1977,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1976,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1975,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1974,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1973,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1972,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0
"Korea, Rep.",KOR,1971,"Repetition rate in Grade 3 of primary education, male (%)",UIS.REPR.1.G3.M,0.07075
"Korea, Rep.",KOR,2017,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00209
"Korea, Rep.",KOR,2016,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00161
"Korea, Rep.",KOR,2015,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.0019
"Korea, Rep.",KOR,2014,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00066
"Korea, Rep.",KOR,2013,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00189
"Korea, Rep.",KOR,2012,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00236
"Korea, Rep.",KOR,2011,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00206
"Korea, Rep.",KOR,2010,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00115
"Korea, Rep.",KOR,2009,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00116
"Korea, Rep.",KOR,2008,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00113
"Korea, Rep.",KOR,2007,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00168
"Korea, Rep.",KOR,2006,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.0018
"Korea, Rep.",KOR,2005,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00188
"Korea, Rep.",KOR,2004,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.00115
"Korea, Rep.",KOR,2003,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0.0054
"Korea, Rep.",KOR,2002,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,2001,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,2000,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1999,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1998,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1997,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1996,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1994,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1993,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
"Korea, Rep.",KOR,1992,"Repetition rate in Grade 4 of primary education, both sexes (%)",UIS.REPR.1.G4,0
